,10,20,30,40,50,60,70,80,90,100
ATVI,0.0,0.0,0.009993192038503617,0.0,0.0,0.0030802587230166407,0.0034937937360362925,0.003119274021157644,0.004222720908253082,0.004223289593193382
ADBE,0.0,0.0,0.019657019849129244,0.024735902228369883,0.02387411412079332,0.018814147273091043,0.018269435322936366,0.0178445065401242,0.01713793953924502,0.017140049274028304
AMD,0.0,0.0,0.0,0.00603154377785347,0.0,0.0034834278298408305,0.0037727325566579164,0.0035664183469350887,0.004037216297442175,0.004037001865463449
ALXN,0.0,0.0,0.0,0.0,0.0027119872367367074,0.0,0.0,0.0012748958085237448,0.0024504687063370265,0.002449752180534074
ALGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOOGL,0.09350273277588873,0.08926888372998522,0.09498279982082428,0.0852410433314271,0.0864379651152914,0.08939531213973465,0.08416104805882636,0.05714739587296637,0.05685361170025836,0.056828839285580815
GOOG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027984714146104178,0.029693468927289177,0.029716620352596146
AMZN,0.1258081198544418,0.09101231792512304,0.09948982177351921,0.09301462697888617,0.09620419570578043,0.09672956142873203,0.09556402777499338,0.09618403058383558,0.09561045747626666,0.09561341453604039
AMGN,0.07682259594306119,0.033514510977556616,0.0,0.017062943930702724,0.012589123583154987,0.013328100660422686,0.01547134640045108,0.0142695952163912,0.013637856811850197,0.013637249655577145
ADI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,0.13871574502023176,0.11072062846908867,0.11030485589099821,0.10728781040382245,0.10319211537834379,0.10298225419979504,0.10219465617059616,0.10258137130293606,0.10201307888247607,0.10201139709425483
AMAT,0.0,0.0,0.0,0.0,0.0,0.0,0.005395061076818673,0.004063004180027093,0.003550009262052104,0.0035522647963711802
ASML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002597457183258174,0.0013509564406806826,0.0013531141366841895
ADSK,0.0,0.0,0.0,0.0,0.0,0.007110021266201863,0.003962165430722285,0.003408112699358914,0.003924964355603173,0.003922980379263636
ADP,0.0,0.04566265922856617,0.05640749531853395,0.02139780327236877,0.024331850191094913,0.018946537079675838,0.018450041153052744,0.014886127430846236,0.014758795378735128,0.01475857565731182
BIDU,0.0,0.0,0.0,0.010444293296227218,0.005339224416108076,0.006750481311730958,0.00443200209088251,0.00587318529585382,0.005130106355263991,0.00512995688099864
BIIB,0.0,0.0,0.008083683206623588,0.0072685251726069275,0.007146896652872866,0.006339941118462946,0.00529158908918952,0.006792451607050668,0.0066601700224925954,0.006659610402759508
BMRN,0.0,0.0,0.0,0.0,0.005695344600564097,0.0,0.004072283812868552,0.004444441404923713,0.003958785855752241,0.003961611537614981
BKNG,0.0,0.0,0.012996097500373546,0.015903614603240773,0.014733239735338794,0.010714340993570444,0.014232867164233581,0.013506792116923788,0.011348868584161979,0.0113472897153997
AVGO,0.0,0.0,0.0204594785579736,0.010544795503693673,0.01919438534451823,0.013052271963893183,0.013737819539428207,0.012524042623337988,0.012869649302878542,0.012871199338678028
CDNS,0.0,0.0,0.0,0.0,0.0,0.0,0.007152619276911844,0.004309637748981249,0.003818293736621916,0.0038184660642949036
CDW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHTR,0.0,0.0,0.02150344524787144,0.0,0.008591421139122786,0.006547904567208493,0.008256984290623142,0.008816348338256856,0.007943260810058557,0.007943733218121878
CHKP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016375936712794675,0.0016364839445118047
CTAS,0.0,0.0,0.0,0.013827154700597923,0.0,0.004777113120891689,0.0,0.002261828710727389,0.002308454291306081,0.0023074738612187664
CSCO,0.0,0.04411023739127755,0.030899004420217785,0.029329810590647806,0.0271599434310989,0.024996844952436568,0.026429068218552496,0.027211132015682128,0.027210231089417888,0.027210857994937533
CTXS,0.0,0.03817154838878261,0.027155394685586986,0.024962931808300344,0.0,0.007251203917690486,0.007847694434041628,0.0020562759214289455,0.0025424274005473313,0.0025400310029623447
CTSH,0.0,0.0,0.0,0.0,0.0,0.0,0.0025588110589844022,0.0033615366862231586,0.00369768514825164,0.0036973168921540967
CMCSA,0.0,0.04114518163927068,0.0260412065323987,0.028536853502010844,0.03147012416524511,0.028654134706867493,0.026615353854480665,0.024511455462288025,0.02322016043196873,0.0232220945239745
CPRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COST,0.0,0.0,0.02267554316267896,0.017761060864424215,0.013137403187736086,0.01387459281280556,0.014523751785108343,0.013687817337814259,0.011314319726751003,0.011314171558806254
CSX,0.0,0.0,0.01698650964284638,0.023398862614234846,0.010118153964428311,0.010766078705350502,0.00819314418077914,0.010497342115149315,0.01032413512191006,0.01032484417608765
DXCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021768052008440167,0.0014287881939650175,0.0014287247256371488
DOCU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLTR,0.0,0.0,0.0,0.0,0.005958395083350387,0.00600470712310798,0.005930418284653492,0.00619333716440978,0.006826663325289501,0.006826887939070983
EBAY,0.0,0.0,0.0,0.0,0.008063299911127123,0.011034599543393472,0.008651357412936078,0.006540727835540043,0.005055940444488255,0.00505738584467952
EA,0.0,0.0,0.0,0.0,0.0065309354181916565,0.004478554436282793,0.0027457801692025805,0.0024586078161633012,0.0023890566641105427,0.0023885887744409698
EXC,0.0,0.0,0.0,0.0,0.0,0.0,0.005614869593553682,0.003491589382871304,0.0040711427647235204,0.004070957435512968
EXPE,0.0,0.0,0.0,0.0,0.0,0.0023300978533675855,0.0,0.0031756101778976373,0.002746503699718283,0.0027471898913811812
FB,0.08121462211886674,0.06290845286126091,0.04540531241431636,0.055704392835038044,0.051434948010927475,0.04780925047685877,0.049229831358241306,0.04808408695955467,0.047323409930697204,0.04732422459344641
FAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0015874716130006474,0.0023057998660448065,0.0018655702519490658,0.0018653275558713285
FISV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039566585665228955,0.0036895299699223876,0.0036926848771025363
GILD,0.0,0.03964406055936168,0.03160237372772055,0.025077718518489608,0.01675549878735992,0.013041547474106378,0.01273153025514871,0.012998227597132248,0.012109669861653892,0.012110134009838663
IDXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007178697882210025,0.0007177056380856324
ILMN,0.0,0.0,0.0,0.007278552484763546,0.008662271824099885,0.004874833464405055,0.007331903109461572,0.006339867889394969,0.00538410012969379,0.005384415027851857
INCY,0.0,0.0,0.0,0.0,0.0,0.005894162983284164,0.0032531323539259633,0.0019224124346611216,0.0017026054415077991,0.0017013075194822343
INTC,0.0630838192502572,0.0325054754684815,0.02977150803976014,0.036888544401020434,0.0286946677990853,0.03216524108459949,0.031832226017800384,0.031996142512318845,0.03240196063436709,0.03240198037160866
INTU,0.0,0.0,0.0,0.0,0.008205662373315064,0.01163339056362692,0.008500592387990785,0.007701527956583936,0.007670174307246234,0.007668762774667042
ISRG,0.0,0.0,0.019071113714619024,0.013127455478341809,0.012687565567125754,0.013910940651624749,0.009301517137008332,0.010373547146331678,0.011000167979917477,0.010999803899258954
JD,0.0,0.0,0.0,0.006480027461299674,0.0,0.0,0.004528008403535616,0.004729280723702521,0.0051680494808871305,0.00516878026093398
KLAC,0.0,0.0,0.0,0.0,0.012519901085290363,0.007740168073300534,0.004241483095697442,0.0037381557100180066,0.005196537070762819,0.005195503944363263
KHC,0.0,0.0,0.0,0.005205342195770817,0.00716121493004668,0.006757704280971347,0.006039329187816249,0.006575495248704634,0.006509563022568694,0.006508101677741643
LRCX,0.0,0.0,0.0,0.011228264133100362,0.0,0.006562091987465012,0.003443908531223413,0.0033286495486707884,0.002483133833166471,0.0024812706996458498
LBTYA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBTYK,0.0,0.0,0.0,0.0,0.0,0.0,0.0015516827413772681,0.0032397096360963938,0.0029456368560057196,0.0029457072283722943
LULU,0.0,0.0,0.0,0.0,0.0,0.0,0.004235588998172713,0.0021279951178986476,0.002368003477476036,0.0023678869188787544
MAR,0.0,0.0,0.0,0.0,0.010275342930946512,0.009898817013761746,0.008542438976315878,0.0075712977629473965,0.009072899568098126,0.009071789794159348
MXIM,0.08334373476389542,0.0,0.0,0.0,0.018493461480346723,0.015836473530870605,0.010315689709289847,0.011751126955252794,0.010521430921888,0.01052512240565582
MELI,0.0,0.0,0.0,0.0,0.0,0.0,0.0028437127597284464,0.0020558810029239205,0.002119489857759797,0.0021191701718224418
MCHP,0.0,0.029339385062370833,0.0,0.0,0.0,0.0,0.004941309924208094,0.00390600062665891,0.004217380651322558,0.004217714721378808
MU,0.0,0.016313619960226757,0.018293683815531626,0.011219796889835888,0.012207829788646436,0.007524980422027785,0.005830960903770268,0.006157139574038152,0.005327107381881531,0.005328324187596688
MSFT,0.15337517943259277,0.1401602246365329,0.10473445132009049,0.1072102634812168,0.09306382551937438,0.09941857442704442,0.10228154957350605,0.10387162538042313,0.10135872968349224,0.10135633791827427
MRNA,0.0,0.0,0.0,0.0,0.0,0.0019599568710809345,0.0,0.0,0.0003894343895462486,0.00038960933196799776
MDLZ,0.0,0.058168971050425795,0.04149693948196943,0.034318403920476664,0.011038828503300032,0.015293580984506604,0.012784705546032055,0.01364835931944135,0.013928370429591294,0.013928664467730823
MNST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229951081435765,0.0012299750894891627
NTES,0.0,0.0,0.0,0.0,0.005049681972574795,0.0047932320490333725,0.0027723185445796927,0.0027053389903391343,0.0031235123380495165,0.003123276469215879
NFLX,0.0,0.025688205858100444,0.029093835720117395,0.020972212681297602,0.020726677390913585,0.01870125985483479,0.016318123408699977,0.014967749675072172,0.016272864019662922,0.01627176261704068
NVDA,0.0,0.016940169925563603,0.01124300694362707,0.0064891089728350585,0.01108712190802425,0.008676319206227308,0.011788206926070476,0.00953368851961481,0.009578587973121139,0.009575894906430675
NXPI,0.0,0.0,0.0112121451425231,0.0,0.0,0.0,0.003921023620406511,0.0,0.0023183664122265104,0.0023153221279192536
ORLY,0.0,0.0,0.0,0.0,0.006829545623549086,0.0,0.004506456963116634,0.004632204595774876,0.0036720805571205917,0.0036732200655958795
PCAR,0.0,0.0,0.0,0.0,0.0,0.008904557160905994,0.0,0.0021432280023618014,0.00409810251857705,0.004094830547056534
PAYX,0.1426578396387918,0.0,0.0,0.0,0.018473798207745265,0.0,0.005413784171684193,0.007317208237342346,0.006407098223303984,0.0064125028036173355
PYPL,0.0,0.04636423646324953,0.020831721728658662,0.02501102492488226,0.019696943752623354,0.02312182688188288,0.020764289302928448,0.0187583697249674,0.020382193001775885,0.020380919777462002
PEP,0.0,0.0,0.0,0.0,0.01985073511846657,0.01366796986048133,0.01652809482370033,0.017556324908501134,0.01587001169199592,0.015870716403380603
PDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1067512481870393e-05,2.139949767045836e-05
QCOM,0.0,0.0,0.010423932791869357,0.008974592741731974,0.011380359187920849,0.012005368135500722,0.011269196920936461,0.010927242764645127,0.011140081114047871,0.011139025018644876
REGN,0.0,0.0,0.01723424172728932,0.008746764219741826,0.0057654543108306726,0.007662975226784206,0.007642592368269444,0.005643492538356907,0.005593961618657531,0.005595144578198833
ROST,0.0,0.0,0.0,0.0,0.011861253267006662,0.0,0.0027936665336737113,0.0050874745961837445,0.004573841522541504,0.004575320674338839
SGEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIRI,0.0,0.0,0.0,0.0,0.0,0.008766220253055268,0.007366520566398598,0.005654031851770595,0.006041402960743188,0.006042872759308083
SWKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPLK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBUX,0.0,0.0,0.0,0.013865564546391285,0.008094669826443673,0.00668292002873928,0.010678261682426969,0.004365939546184465,0.00501228304130278,0.00501070108942411
SNPS,0.0,0.0,0.0,0.009218675937250044,0.0,0.00618968542449531,0.0,0.0038563693431301893,0.005117283662384217,0.005114689961283617
TMUS,0.0,0.0,0.0,0.009647210915508376,0.0,0.0097673587086665,0.01186464250524357,0.010893193613469737,0.010324265502247649,0.010322480504561558
TTWO,0.0,0.0,0.0,0.0,0.0,0.0,0.0027940142410903994,0.0029296249838626103,0.0021473649550962635,0.002147177594283297
TSLA,0.0,0.0,0.005823189576403236,0.0,0.006041115631498983,0.005875123509161468,0.005925300565340722,0.006803131027525133,0.006510395078434029,0.006511160045486637
TXN,0.0,0.0,0.026126996207424657,0.021268948297305336,0.013954967611513243,0.009251217646962082,0.0103742717710486,0.012907869234779408,0.012616944451150173,0.012617228829224404
TCOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004626489094921873,0.00046287023756757124
ULTA,0.0,0.0,0.0,0.0058601583788735765,0.0035799410477484216,0.005760992279960317,0.004360361670352496,0.004053964487255893,0.003833349875313199,0.003833246610244905
VRSN,0.0,0.0,0.0,0.0,0.015675426389288035,0.004541597963929907,0.010130646653485014,0.007078060848562276,0.006179904683854721,0.006181023877639705
VRSK,0.0,0.0,0.0,0.0,0.0,0.011999879122703743,0.0,0.005699382368681547,0.0066365510848931724,0.006634149358020753
VRTX,0.0,0.0,0.0,0.0,0.00846711961149945,0.0070027035321541566,0.005860621794902276,0.007782389579962134,0.00883155195507079,0.008832352955116656
WBA,0.041475611201972726,0.014567365561430153,0.0,0.008561966825438722,0.009784052161590626,0.007019781620583126,0.008386712057182001,0.009249737607334609,0.009130399576280689,0.009131019480840486
WDAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002624218483255843,0.0025551983027846522,0.0025557974522528045
WDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036618908452146445,0.0036619035531174913
XLNX,0.0,0.023793864843345402,0.0,0.010895433179975296,0.0,0.007844809516832805,0.006171598387691396,0.005632908640912306,0.005442239283670843,0.005442260589688875
